candidate_id,scope,sector,direction,horizon_weeks,train_signal_count,holdout_signal_count,train_hit_rate,holdout_hit_rate,baseline_train_hit_rate,baseline_holdout_hit_rate,train_hit_rate_delta_vs_baseline,holdout_hit_rate_delta_vs_baseline,holdout_positive_hit_rate_delta_vs_baseline,holdout_negative_hit_rate_delta_vs_baseline,holdout_average_forward_return,holdout_average_forward_excess_return,holdout_average_post_entry_drawdown,baseline_holdout_average_post_entry_drawdown,holdout_max_drawdown_delta_vs_baseline,bootstrap_mean_delta,bootstrap_ci_low,bootstrap_ci_high,bootstrap_method,bootstrap_sample_count,bootstrap_candidate_sample_count,bootstrap_baseline_sample_count,bootstrap_valid_resample_count,bootstrap_invalid_resample_count,fold_stability_passed,holdout_evaluated,promotion_label,rejection_reasons,research_only,live_promotion_allowed
xlf_negative_score_le_minus_0_5,US Sectors,XLF,negative,13,97,22,0.8247422680412371,0.7727272727272727,0.7763713080168776,0.6581196581196581,0.04837096002435948,0.1146076146076146,0.0,0.1146076146076146,0.03033786731598901,-0.023895423532441583,-0.04052177694297124,-0.038834747906436665,-0.0016870290365345736,0.114608,-0.069168,0.259253,paired_block_by_rebalance_date,117,22,117,500,0,True,True,needs more testing,bootstrap_interval_crosses_zero,True,False
xlf_negative_score_le_minus_1_0,US Sectors,XLF,negative,13,87,22,0.8275862068965517,0.7727272727272727,0.7763713080168776,0.6581196581196581,0.05121489887967412,0.1146076146076146,0.0,0.1146076146076146,0.03033786731598901,-0.023895423532441583,-0.04052177694297124,-0.038834747906436665,-0.0016870290365345736,0.114608,-0.069168,0.259253,paired_block_by_rebalance_date,117,22,117,500,0,True,True,needs more testing,bootstrap_interval_crosses_zero,True,False
xlf_positive_score_ge_0_8,US Sectors,XLF,positive,13,14,23,0.0,0.43478260869565216,0.26785714285714285,0.4050632911392405,-0.26785714285714285,0.029719317556411662,0.029719317556411662,0.0,0.04144908627682749,0.005506747662308177,-0.06298117756595803,-0.04691252095842115,-0.016068656607536883,0.029719,-0.141318,0.203941,paired_block_by_rebalance_date,79,23,79,500,0,False,True,do not promote,thin_sample,True,False
xlf_positive_score_ge_0_8_rel_strength_ge_0_0,US Sectors,XLF,positive,13,0,0,0.0,0.0,0.26785714285714285,0.4050632911392405,-0.26785714285714285,-0.4050632911392405,-0.4050632911392405,0.0,0.0,0.0,0.0,-0.04691252095842115,0.04691252095842115,0.0,0.0,0.0,paired_block_by_rebalance_date,79,0,79,0,0,False,False,do not promote,thin_sample,True,False
xlf_positive_score_ge_1_0,US Sectors,XLF,positive,13,4,13,0.0,0.46153846153846156,0.26785714285714285,0.4050632911392405,-0.26785714285714285,0.056475170399221064,0.056475170399221064,0.0,0.035048699046715585,0.023366649733231413,-0.06926298105031799,-0.04691252095842115,-0.02235046009189684,0.056475,-0.208671,0.306304,paired_block_by_rebalance_date,79,13,79,500,0,False,True,do not promote,thin_sample,True,False
xlf_positive_score_ge_1_0_rel_strength_ge_0_0,US Sectors,XLF,positive,13,0,0,0.0,0.0,0.26785714285714285,0.4050632911392405,-0.26785714285714285,-0.4050632911392405,-0.4050632911392405,0.0,0.0,0.0,0.0,-0.04691252095842115,0.04691252095842115,0.0,0.0,0.0,paired_block_by_rebalance_date,79,0,79,0,0,False,False,do not promote,thin_sample,True,False
xlf_positive_score_ge_1_2,US Sectors,XLF,positive,13,1,1,0.0,1.0,0.26785714285714285,0.4050632911392405,-0.26785714285714285,0.5949367088607596,0.5949367088607596,0.0,0.05346615165684088,0.04915314074057697,-0.038015856881479904,-0.04691252095842115,0.008896664076941244,0.594937,0.481013,0.696203,paired_block_by_rebalance_date,79,1,79,311,189,False,True,do not promote,thin_sample,True,False
xlf_positive_score_ge_1_2_rel_strength_ge_0_0,US Sectors,XLF,positive,13,0,0,0.0,0.0,0.26785714285714285,0.4050632911392405,-0.26785714285714285,-0.4050632911392405,-0.4050632911392405,0.0,0.0,0.0,0.0,-0.04691252095842115,0.04691252095842115,0.0,0.0,0.0,paired_block_by_rebalance_date,79,0,79,0,0,False,False,do not promote,thin_sample,True,False
xli_negative_score_le_0_0,US Sectors,XLI,negative,13,126,27,0.6984126984126984,0.5185185185185185,0.7415254237288136,0.6097560975609756,-0.04311272531611521,-0.0912375790424571,0.0,-0.0912375790424571,0.0676363813629129,0.018771648849061125,-0.043770616599430094,-0.03836740255312728,-0.005403214046302812,-0.091238,-0.269792,0.064386,paired_block_by_rebalance_date,123,27,123,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xli_negative_score_le_minus_0_5,US Sectors,XLI,negative,13,58,25,0.7068965517241379,0.52,0.7415254237288136,0.6097560975609756,-0.03462887200467568,-0.08975609756097558,0.0,-0.08975609756097558,0.06909185611159623,0.016517217561529872,-0.044559703785163905,-0.03836740255312728,-0.006192301232036623,-0.089756,-0.275246,0.078085,paired_block_by_rebalance_date,123,25,123,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xli_negative_score_le_minus_1_0,US Sectors,XLI,negative,13,56,25,0.7142857142857143,0.52,0.7415254237288136,0.6097560975609756,-0.02723970944309928,-0.08975609756097558,0.0,-0.08975609756097558,0.06909185611159623,0.016517217561529872,-0.044559703785163905,-0.03836740255312728,-0.006192301232036623,-0.089756,-0.275246,0.078085,paired_block_by_rebalance_date,123,25,123,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xli_positive_score_ge_0_8,US Sectors,XLI,positive,13,7,13,0.0,0.07692307692307693,0.25263157894736843,0.3488372093023256,-0.25263157894736843,-0.27191413237924866,-0.27191413237924866,0.0,0.01103968294983416,-0.044472988283053155,-0.03842021266476732,-0.03652921200462947,-0.001891000660137851,-0.271914,-0.418605,-0.102403,paired_block_by_rebalance_date,86,13,86,500,0,False,True,do not promote,thin_sample,True,False
xli_positive_score_ge_0_8_rel_strength_ge_0_0,US Sectors,XLI,positive,13,0,0,0.0,0.0,0.25263157894736843,0.3488372093023256,-0.25263157894736843,-0.3488372093023256,-0.3488372093023256,0.0,0.0,0.0,0.0,-0.03652921200462947,0.03652921200462947,0.0,0.0,0.0,paired_block_by_rebalance_date,86,0,86,0,0,False,False,do not promote,thin_sample,True,False
xli_positive_score_ge_1_0,US Sectors,XLI,positive,13,5,5,0.0,0.2,0.25263157894736843,0.3488372093023256,-0.25263157894736843,-0.14883720930232558,-0.14883720930232558,0.0,0.006106413079755702,-0.05164926569229109,-0.05901825052744443,-0.03652921200462947,-0.02248903852281496,-0.148837,-0.418605,0.246318,paired_block_by_rebalance_date,86,5,86,499,1,False,True,do not promote,thin_sample,True,False
xli_positive_score_ge_1_0_rel_strength_ge_0_0,US Sectors,XLI,positive,13,0,0,0.0,0.0,0.25263157894736843,0.3488372093023256,-0.25263157894736843,-0.3488372093023256,-0.3488372093023256,0.0,0.0,0.0,0.0,-0.03652921200462947,0.03652921200462947,0.0,0.0,0.0,paired_block_by_rebalance_date,86,0,86,0,0,False,False,do not promote,thin_sample,True,False
xli_positive_score_ge_1_2,US Sectors,XLI,positive,13,0,2,0.0,0.0,0.25263157894736843,0.3488372093023256,-0.25263157894736843,-0.3488372093023256,-0.3488372093023256,0.0,-0.004447858794463244,-0.08142239261709822,-0.09825091573348887,-0.03652921200462947,-0.061721703728859406,-0.348837,-0.44186,-0.254942,paired_block_by_rebalance_date,86,2,86,438,62,False,True,do not promote,thin_sample,True,False
xli_positive_score_ge_1_2_rel_strength_ge_0_0,US Sectors,XLI,positive,13,0,0,0.0,0.0,0.25263157894736843,0.3488372093023256,-0.25263157894736843,-0.3488372093023256,-0.3488372093023256,0.0,0.0,0.0,0.0,-0.03652921200462947,0.03652921200462947,0.0,0.0,0.0,paired_block_by_rebalance_date,86,0,86,0,0,False,False,do not promote,thin_sample,True,False
xlk_negative_score_le_0_0,US Sectors,XLK,negative,13,71,37,0.5352112676056338,0.7027027027027027,0.5463917525773195,0.6181818181818182,-0.011180484971685778,0.08452088452088458,0.0,0.08452088452088458,0.09688640413151835,0.04278650562856842,-0.07646918284730009,-0.06361602899420313,-0.01285315385309696,0.084521,-0.052386,0.21143,paired_block_by_rebalance_date,110,37,110,500,0,False,True,needs more testing,fold_unstable,True,False
xlk_negative_score_le_minus_0_5,US Sectors,XLK,negative,13,45,29,0.4222222222222222,0.6896551724137931,0.5463917525773195,0.6181818181818182,-0.12416953035509731,0.07147335423197498,0.0,0.07147335423197498,0.08134596063233766,0.03302875127339469,-0.06366109989967363,-0.06361602899420313,-4.507090547049841e-05,0.071473,-0.082312,0.203451,paired_block_by_rebalance_date,110,29,110,500,0,False,True,needs more testing,fold_unstable,True,False
xlk_negative_score_le_minus_1_0,US Sectors,XLK,negative,13,45,28,0.4222222222222222,0.7142857142857143,0.5463917525773195,0.6181818181818182,-0.12416953035509731,0.09610389610389614,0.0,0.09610389610389614,0.07004340124375548,0.028157299421730734,-0.06541770828386577,-0.06361602899420313,-0.0018016792896626416,0.096104,-0.061945,0.240448,paired_block_by_rebalance_date,110,28,110,500,0,False,True,needs more testing,fold_unstable,True,False
xlk_positive_score_ge_0_8,US Sectors,XLK,positive,13,76,59,0.47368421052631576,0.3898305084745763,0.5549132947976878,0.44086021505376344,-0.08122908427137204,-0.05102970657918715,-0.05102970657918715,0.0,0.0404941557556528,-0.00442125696318317,-0.05627914056914396,-0.05820888152603652,0.0019297409568925575,-0.05103,-0.119193,0.022247,paired_block_by_rebalance_date,93,59,93,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xlk_positive_score_ge_0_8_rel_strength_ge_0_0,US Sectors,XLK,positive,13,0,0,0.0,0.0,0.5549132947976878,0.44086021505376344,-0.5549132947976878,-0.44086021505376344,-0.44086021505376344,0.0,0.0,0.0,0.0,-0.05820888152603652,0.05820888152603652,0.0,0.0,0.0,paired_block_by_rebalance_date,93,0,93,0,0,False,False,do not promote,thin_sample,True,False
xlk_positive_score_ge_1_0,US Sectors,XLK,positive,13,49,50,0.5102040816326531,0.38,0.5549132947976878,0.44086021505376344,-0.044709213165034734,-0.06086021505376343,-0.06086021505376343,0.0,0.04988932263771484,-0.004559719308265297,-0.05238023901088406,-0.05820888152603652,0.005828642515152457,-0.06086,-0.15154,0.032768,paired_block_by_rebalance_date,93,50,93,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xlk_positive_score_ge_1_0_rel_strength_ge_0_0,US Sectors,XLK,positive,13,0,0,0.0,0.0,0.5549132947976878,0.44086021505376344,-0.5549132947976878,-0.44086021505376344,-0.44086021505376344,0.0,0.0,0.0,0.0,-0.05820888152603652,0.05820888152603652,0.0,0.0,0.0,paired_block_by_rebalance_date,93,0,93,0,0,False,False,do not promote,thin_sample,True,False
xlk_positive_score_ge_1_2,US Sectors,XLK,positive,13,28,32,0.4642857142857143,0.34375,0.5549132947976878,0.44086021505376344,-0.0906275805119735,-0.09711021505376344,-0.09711021505376344,0.0,0.0448527470282035,-0.007007382061558924,-0.054584105018840264,-0.05820888152603652,0.0036247765071962534,-0.09711,-0.229767,0.032621,paired_block_by_rebalance_date,93,32,93,500,0,False,True,do not promote,thin_sample,True,False
xlk_positive_score_ge_1_2_rel_strength_ge_0_0,US Sectors,XLK,positive,13,0,0,0.0,0.0,0.5549132947976878,0.44086021505376344,-0.5549132947976878,-0.44086021505376344,-0.44086021505376344,0.0,0.0,0.0,0.0,-0.05820888152603652,0.05820888152603652,0.0,0.0,0.0,paired_block_by_rebalance_date,93,0,93,0,0,False,False,do not promote,thin_sample,True,False
xlp_negative_score_le_0_0,US Sectors,XLP,negative,13,134,125,0.7164179104477612,0.776,0.7841409691629956,0.7971014492753623,-0.06772305871523443,-0.021101449275362283,0.0,-0.021101449275362283,0.016616968016663305,-0.02387685983571527,-0.03490275030822921,-0.036401578429908446,0.0014988281216792368,-0.021101,-0.035996,-0.010327,paired_block_by_rebalance_date,138,125,138,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xlp_negative_score_le_minus_0_5,US Sectors,XLP,negative,13,82,60,0.7073170731707317,0.7,0.7841409691629956,0.7971014492753623,-0.07682389599226391,-0.09710144927536235,0.0,-0.09710144927536235,0.026377431336129895,-0.0096536871278159,-0.030774422836347584,-0.036401578429908446,0.005627155593560862,-0.097101,-0.176837,-0.022276,paired_block_by_rebalance_date,138,60,138,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xlp_negative_score_le_minus_1_0,US Sectors,XLP,negative,13,66,48,0.696969696969697,0.75,0.7841409691629956,0.7971014492753623,-0.08717127219329857,-0.047101449275362306,0.0,-0.047101449275362306,0.015364208795254908,-0.018635455147101042,-0.03619234791516536,-0.036401578429908446,0.00020923051474308618,-0.047101,-0.138145,0.041152,paired_block_by_rebalance_date,138,48,138,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xlp_positive_score_ge_0_8,US Sectors,XLP,positive,13,0,0,0.0,0.0,0.313953488372093,0.13333333333333333,-0.313953488372093,-0.13333333333333333,-0.13333333333333333,0.0,0.0,0.0,0.0,-0.04071998399330189,0.04071998399330189,0.0,0.0,0.0,paired_block_by_rebalance_date,15,0,15,0,0,False,False,do not promote,thin_sample,True,False
xlp_positive_score_ge_0_8_rel_strength_ge_0_0,US Sectors,XLP,positive,13,0,0,0.0,0.0,0.313953488372093,0.13333333333333333,-0.313953488372093,-0.13333333333333333,-0.13333333333333333,0.0,0.0,0.0,0.0,-0.04071998399330189,0.04071998399330189,0.0,0.0,0.0,paired_block_by_rebalance_date,15,0,15,0,0,False,False,do not promote,thin_sample,True,False
xlp_positive_score_ge_1_0,US Sectors,XLP,positive,13,0,0,0.0,0.0,0.313953488372093,0.13333333333333333,-0.313953488372093,-0.13333333333333333,-0.13333333333333333,0.0,0.0,0.0,0.0,-0.04071998399330189,0.04071998399330189,0.0,0.0,0.0,paired_block_by_rebalance_date,15,0,15,0,0,False,False,do not promote,thin_sample,True,False
xlp_positive_score_ge_1_0_rel_strength_ge_0_0,US Sectors,XLP,positive,13,0,0,0.0,0.0,0.313953488372093,0.13333333333333333,-0.313953488372093,-0.13333333333333333,-0.13333333333333333,0.0,0.0,0.0,0.0,-0.04071998399330189,0.04071998399330189,0.0,0.0,0.0,paired_block_by_rebalance_date,15,0,15,0,0,False,False,do not promote,thin_sample,True,False
xlp_positive_score_ge_1_2,US Sectors,XLP,positive,13,0,0,0.0,0.0,0.313953488372093,0.13333333333333333,-0.313953488372093,-0.13333333333333333,-0.13333333333333333,0.0,0.0,0.0,0.0,-0.04071998399330189,0.04071998399330189,0.0,0.0,0.0,paired_block_by_rebalance_date,15,0,15,0,0,False,False,do not promote,thin_sample,True,False
xlp_positive_score_ge_1_2_rel_strength_ge_0_0,US Sectors,XLP,positive,13,0,0,0.0,0.0,0.313953488372093,0.13333333333333333,-0.313953488372093,-0.13333333333333333,-0.13333333333333333,0.0,0.0,0.0,0.0,-0.04071998399330189,0.04071998399330189,0.0,0.0,0.0,paired_block_by_rebalance_date,15,0,15,0,0,False,False,do not promote,thin_sample,True,False
xlre_negative_score_le_0_0,US Sectors,XLRE,negative,13,157,110,0.7643312101910829,0.7545454545454545,0.759090909090909,0.7913669064748201,0.0052403011001738165,-0.03682145192936559,0.0,-0.03682145192936559,0.02181532034260376,-0.014354159821089073,-0.05483773705193264,-0.05457791951236183,-0.0002598175395708141,-0.036821,-0.065374,-0.007979,paired_block_by_rebalance_date,139,110,139,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xlre_negative_score_le_minus_0_5,US Sectors,XLRE,negative,13,84,61,0.75,0.7049180327868853,0.759090909090909,0.7913669064748201,-0.009090909090909038,-0.08644887368793486,0.0,-0.08644887368793486,0.020866525834944246,-0.007188876186337092,-0.056518114862919674,-0.05457791951236183,-0.0019401953505578454,-0.086449,-0.157825,-0.007225,paired_block_by_rebalance_date,139,61,139,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xlre_negative_score_le_minus_1_0,US Sectors,XLRE,negative,13,76,43,0.7894736842105263,0.7674418604651163,0.759090909090909,0.7913669064748201,0.03038277511961729,-0.0239250460097038,0.0,-0.0239250460097038,0.018566092455582505,-0.015557268576926582,-0.051011908849924986,-0.05457791951236183,0.003566010662436843,-0.023925,-0.124284,0.073695,paired_block_by_rebalance_date,139,43,139,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xlre_positive_score_ge_0_8,US Sectors,XLRE,positive,13,14,0,0.42857142857142855,0.0,0.3333333333333333,0.13333333333333333,0.09523809523809523,-0.13333333333333333,-0.13333333333333333,0.0,0.0,0.0,0.0,-0.04285930839284792,0.04285930839284792,0.0,0.0,0.0,paired_block_by_rebalance_date,15,0,15,0,0,False,False,do not promote,thin_sample,True,False
xlre_positive_score_ge_0_8_rel_strength_ge_0_0,US Sectors,XLRE,positive,13,0,0,0.0,0.0,0.3333333333333333,0.13333333333333333,-0.3333333333333333,-0.13333333333333333,-0.13333333333333333,0.0,0.0,0.0,0.0,-0.04285930839284792,0.04285930839284792,0.0,0.0,0.0,paired_block_by_rebalance_date,15,0,15,0,0,False,False,do not promote,thin_sample,True,False
xlre_positive_score_ge_1_0,US Sectors,XLRE,positive,13,6,0,0.3333333333333333,0.0,0.3333333333333333,0.13333333333333333,0.0,-0.13333333333333333,-0.13333333333333333,0.0,0.0,0.0,0.0,-0.04285930839284792,0.04285930839284792,0.0,0.0,0.0,paired_block_by_rebalance_date,15,0,15,0,0,False,False,do not promote,thin_sample,True,False
xlre_positive_score_ge_1_0_rel_strength_ge_0_0,US Sectors,XLRE,positive,13,0,0,0.0,0.0,0.3333333333333333,0.13333333333333333,-0.3333333333333333,-0.13333333333333333,-0.13333333333333333,0.0,0.0,0.0,0.0,-0.04285930839284792,0.04285930839284792,0.0,0.0,0.0,paired_block_by_rebalance_date,15,0,15,0,0,False,False,do not promote,thin_sample,True,False
xlre_positive_score_ge_1_2,US Sectors,XLRE,positive,13,0,0,0.0,0.0,0.3333333333333333,0.13333333333333333,-0.3333333333333333,-0.13333333333333333,-0.13333333333333333,0.0,0.0,0.0,0.0,-0.04285930839284792,0.04285930839284792,0.0,0.0,0.0,paired_block_by_rebalance_date,15,0,15,0,0,False,False,do not promote,thin_sample,True,False
xlre_positive_score_ge_1_2_rel_strength_ge_0_0,US Sectors,XLRE,positive,13,0,0,0.0,0.0,0.3333333333333333,0.13333333333333333,-0.3333333333333333,-0.13333333333333333,-0.13333333333333333,0.0,0.0,0.0,0.0,-0.04285930839284792,0.04285930839284792,0.0,0.0,0.0,paired_block_by_rebalance_date,15,0,15,0,0,False,False,do not promote,thin_sample,True,False
xlu_negative_score_le_0_0,US Sectors,XLU,negative,13,145,82,0.7310344827586207,0.573170731707317,0.730593607305936,0.6742424242424242,0.00044087545268467476,-0.10107169253510717,0.0,-0.10107169253510717,0.04234243024438021,0.0060563273522477885,-0.045604403696810764,-0.042298953699970186,-0.0033054499968405773,-0.101072,-0.15745,-0.04167,paired_block_by_rebalance_date,132,82,132,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xlu_negative_score_le_minus_0_5,US Sectors,XLU,negative,13,101,66,0.6831683168316832,0.5909090909090909,0.730593607305936,0.6742424242424242,-0.04742529047425281,-0.08333333333333326,0.0,-0.08333333333333326,0.03974915147926935,0.00703593493798731,-0.04941329961840788,-0.042298953699970186,-0.007114345918437695,-0.083333,-0.168556,-0.002235,paired_block_by_rebalance_date,132,66,132,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xlu_negative_score_le_minus_1_0,US Sectors,XLU,negative,13,83,55,0.6385542168674698,0.6,0.730593607305936,0.6742424242424242,-0.0920393904384662,-0.07424242424242422,0.0,-0.07424242424242422,0.03965460079460441,0.010620055631964824,-0.046663075926214014,-0.042298953699970186,-0.004364122226243827,-0.074242,-0.16718,0.019668,paired_block_by_rebalance_date,132,55,132,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xlu_positive_score_ge_0_8,US Sectors,XLU,positive,13,25,5,0.2,0.0,0.2727272727272727,0.21739130434782608,-0.0727272727272727,-0.21739130434782608,-0.21739130434782608,0.0,0.029881668986707764,-0.06663829883643158,-0.0612289424064695,-0.044245763110580566,-0.016983179295888932,-0.217391,-0.326087,-0.108696,paired_block_by_rebalance_date,46,5,46,497,3,False,True,do not promote,thin_sample,True,False
xlu_positive_score_ge_0_8_rel_strength_ge_0_0,US Sectors,XLU,positive,13,0,0,0.0,0.0,0.2727272727272727,0.21739130434782608,-0.2727272727272727,-0.21739130434782608,-0.21739130434782608,0.0,0.0,0.0,0.0,-0.044245763110580566,0.044245763110580566,0.0,0.0,0.0,paired_block_by_rebalance_date,46,0,46,0,0,False,False,do not promote,thin_sample,True,False
xlu_positive_score_ge_1_0,US Sectors,XLU,positive,13,11,2,0.2727272727272727,0.0,0.2727272727272727,0.21739130434782608,0.0,-0.21739130434782608,-0.21739130434782608,0.0,0.02905473141456405,-0.028182294747011283,-0.07257908432803828,-0.044245763110580566,-0.028333321217457713,-0.217391,-0.326087,-0.108696,paired_block_by_rebalance_date,46,2,46,431,69,False,True,do not promote,thin_sample,True,False
xlu_positive_score_ge_1_0_rel_strength_ge_0_0,US Sectors,XLU,positive,13,0,0,0.0,0.0,0.2727272727272727,0.21739130434782608,-0.2727272727272727,-0.21739130434782608,-0.21739130434782608,0.0,0.0,0.0,0.0,-0.044245763110580566,0.044245763110580566,0.0,0.0,0.0,paired_block_by_rebalance_date,46,0,46,0,0,False,False,do not promote,thin_sample,True,False
xlu_positive_score_ge_1_2,US Sectors,XLU,positive,13,5,0,0.2,0.0,0.2727272727272727,0.21739130434782608,-0.0727272727272727,-0.21739130434782608,-0.21739130434782608,0.0,0.0,0.0,0.0,-0.044245763110580566,0.044245763110580566,0.0,0.0,0.0,paired_block_by_rebalance_date,46,0,46,0,0,False,False,do not promote,thin_sample,True,False
xlu_positive_score_ge_1_2_rel_strength_ge_0_0,US Sectors,XLU,positive,13,0,0,0.0,0.0,0.2727272727272727,0.21739130434782608,-0.2727272727272727,-0.21739130434782608,-0.21739130434782608,0.0,0.0,0.0,0.0,-0.044245763110580566,0.044245763110580566,0.0,0.0,0.0,paired_block_by_rebalance_date,46,0,46,0,0,False,False,do not promote,thin_sample,True,False
xlv_negative_score_le_0_0,US Sectors,XLV,negative,13,120,122,0.6916666666666667,0.7377049180327869,0.7758620689655172,0.7410071942446043,-0.08419540229885059,-0.0033022762118173343,0.0,-0.0033022762118173343,0.01585794923335929,-0.027942005484202753,-0.046400624146001344,-0.04624777205665925,-0.0001528520893420912,-0.003302,-0.029938,0.02321,paired_block_by_rebalance_date,139,122,139,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xlv_negative_score_le_minus_0_5,US Sectors,XLV,negative,13,74,78,0.6351351351351351,0.7307692307692307,0.7758620689655172,0.7410071942446043,-0.14072693383038215,-0.010237963475373535,0.0,-0.010237963475373535,0.019153490393887553,-0.0172684997929177,-0.047544882800785636,-0.04624777205665925,-0.0012971107441263827,-0.010238,-0.075133,0.046338,paired_block_by_rebalance_date,139,78,139,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xlv_negative_score_le_minus_1_0,US Sectors,XLV,negative,13,66,56,0.696969696969697,0.8392857142857143,0.7758620689655172,0.7410071942446043,-0.07889237199582022,0.09827852004111004,0.0,0.09827852004111004,0.010415728901086727,-0.03773436087826313,-0.05054612198543982,-0.04624777205665925,-0.004298349928780566,0.098279,0.009458,0.180264,paired_block_by_rebalance_date,139,56,139,500,0,False,True,needs more testing,fold_unstable,True,False
xlv_positive_score_ge_0_8,US Sectors,XLV,positive,13,9,0,0.0,0.0,0.1926605504587156,0.3888888888888889,-0.1926605504587156,-0.3888888888888889,-0.3888888888888889,0.0,0.0,0.0,0.0,-0.035078855669618186,0.035078855669618186,0.0,0.0,0.0,paired_block_by_rebalance_date,18,0,18,0,0,False,False,do not promote,thin_sample,True,False
xlv_positive_score_ge_0_8_rel_strength_ge_0_0,US Sectors,XLV,positive,13,0,0,0.0,0.0,0.1926605504587156,0.3888888888888889,-0.1926605504587156,-0.3888888888888889,-0.3888888888888889,0.0,0.0,0.0,0.0,-0.035078855669618186,0.035078855669618186,0.0,0.0,0.0,paired_block_by_rebalance_date,18,0,18,0,0,False,False,do not promote,thin_sample,True,False
xlv_positive_score_ge_1_0,US Sectors,XLV,positive,13,1,0,0.0,0.0,0.1926605504587156,0.3888888888888889,-0.1926605504587156,-0.3888888888888889,-0.3888888888888889,0.0,0.0,0.0,0.0,-0.035078855669618186,0.035078855669618186,0.0,0.0,0.0,paired_block_by_rebalance_date,18,0,18,0,0,False,False,do not promote,thin_sample,True,False
xlv_positive_score_ge_1_0_rel_strength_ge_0_0,US Sectors,XLV,positive,13,0,0,0.0,0.0,0.1926605504587156,0.3888888888888889,-0.1926605504587156,-0.3888888888888889,-0.3888888888888889,0.0,0.0,0.0,0.0,-0.035078855669618186,0.035078855669618186,0.0,0.0,0.0,paired_block_by_rebalance_date,18,0,18,0,0,False,False,do not promote,thin_sample,True,False
xlv_positive_score_ge_1_2,US Sectors,XLV,positive,13,0,0,0.0,0.0,0.1926605504587156,0.3888888888888889,-0.1926605504587156,-0.3888888888888889,-0.3888888888888889,0.0,0.0,0.0,0.0,-0.035078855669618186,0.035078855669618186,0.0,0.0,0.0,paired_block_by_rebalance_date,18,0,18,0,0,False,False,do not promote,thin_sample,True,False
xlv_positive_score_ge_1_2_rel_strength_ge_0_0,US Sectors,XLV,positive,13,0,0,0.0,0.0,0.1926605504587156,0.3888888888888889,-0.1926605504587156,-0.3888888888888889,-0.3888888888888889,0.0,0.0,0.0,0.0,-0.035078855669618186,0.035078855669618186,0.0,0.0,0.0,paired_block_by_rebalance_date,18,0,18,0,0,False,False,do not promote,thin_sample,True,False
xly_negative_score_le_0_0,US Sectors,XLY,negative,13,111,62,0.7567567567567568,0.7258064516129032,0.7227722772277227,0.7642276422764228,0.03398447952903405,-0.03842119066351957,0.0,-0.03842119066351957,0.03594020115295344,-0.001001491775318207,-0.06984765596148165,-0.061953012976355935,-0.007894642985125717,-0.038421,-0.113298,0.030574,paired_block_by_rebalance_date,123,62,123,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xly_negative_score_le_minus_0_5,US Sectors,XLY,negative,13,68,41,0.7941176470588235,0.7804878048780488,0.7227722772277227,0.7642276422764228,0.07134536983110074,0.016260162601625994,0.0,0.016260162601625994,0.020805031756245408,-0.01350111923296301,-0.07306221903121132,-0.061953012976355935,-0.011109206054855388,0.01626,-0.095857,0.124329,paired_block_by_rebalance_date,123,41,123,500,0,True,True,needs more testing,bootstrap_interval_crosses_zero,True,False
xly_negative_score_le_minus_1_0,US Sectors,XLY,negative,13,51,39,0.7843137254901961,0.8205128205128205,0.7227722772277227,0.7642276422764228,0.06154144826247332,0.05628517823639767,0.0,0.05628517823639767,0.011053534802531292,-0.02010712870643398,-0.07606073696777561,-0.061953012976355935,-0.014107723991419678,0.056285,-0.06209,0.165671,paired_block_by_rebalance_date,123,39,123,500,0,True,True,needs more testing,bootstrap_interval_crosses_zero,True,False
xly_positive_score_ge_0_8,US Sectors,XLY,positive,13,14,6,0.21428571428571427,0.0,0.37037037037037035,0.1746031746031746,-0.15608465608465608,-0.1746031746031746,-0.1746031746031746,0.0,-0.12257170604225352,-0.07725379891008806,-0.15866276384393582,-0.06627424512427307,-0.09238851871966275,-0.174603,-0.269841,-0.095238,paired_block_by_rebalance_date,63,6,63,499,1,False,True,do not promote,thin_sample,True,False
xly_positive_score_ge_0_8_rel_strength_ge_0_0,US Sectors,XLY,positive,13,0,0,0.0,0.0,0.37037037037037035,0.1746031746031746,-0.37037037037037035,-0.1746031746031746,-0.1746031746031746,0.0,0.0,0.0,0.0,-0.06627424512427307,0.06627424512427307,0.0,0.0,0.0,paired_block_by_rebalance_date,63,0,63,0,0,False,False,do not promote,thin_sample,True,False
